ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location,Historical Wards 2003-2015,Zip Codes,Community Areas,Census Tracts,Wards,Boundaries - ZIP Codes,Police Districts,Police Beats
11841393,JC448944,09/25/2019 09:00:00 PM,105XX S LAFAYETTE AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,RESIDENTIAL YARD (FRONT/BACK),false,false,0512,005,34,49,07,1177794,1834956,2019,10/02/2019 04:23:12 PM,41.702436739,-87.624578804,"(41.702436739, -87.624578804)",45,21861,45,524,22,19,10,256
11841912,JC449511,09/25/2019 09:00:00 PM,033XX W CERMAK RD,0820,THEFT,$500 AND UNDER,STREET,false,false,1024,010,22,30,06,1154549,1889181,2019,10/02/2019 04:23:12 PM,41.851731811,-87.708253083,"(41.851731811, -87.708253083)",36,21569,32,201,14,57,21,130
11841038,JC448634,09/25/2019 09:00:00 PM,092XX S DREXEL AVE,0320,ROBBERY,STRONGARM - NO WEAPON,ALLEY,false,false,0413,004,8,47,03,1184175,1843694,2019,10/02/2019 04:23:12 PM,41.726268384,-87.600941344,"(41.726268384, -87.600941344)",9,21546,43,472,35,61,19,246
11843121,JC451188,09/25/2019 09:00:00 PM,015XX W JARVIS AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,2423,024,49,1,08B,1164769,1949132,2019,10/02/2019 04:23:12 PM,42.016030425,-87.66903815,"(42.016030425, -87.66903815)",3,21853,10,357,5,9,11,32
11841482,JC449063,09/25/2019 09:00:00 PM,081XX S ELLIS AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,true,true,0631,006,8,44,08B,1184308,1851290,2019,10/02/2019 04:23:12 PM,41.747109534,-87.600217139,"(41.747109534, -87.600217139)",9,21546,40,247,35,61,20,235
11843960,JC448505,09/25/2019 09:00:00 PM,028XX W BELDEN AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1414,014,1,22,14,1156973,1915274,2019,10/02/2019 04:23:12 PM,41.923284685,-87.698648012,"(41.923284685, -87.698648012)",15,22535,23,322,41,1,7,182
11846494,JC455275,09/25/2019 09:00:00 PM,067XX S ELIZABETH ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,VACANT LOT/LAND,false,false,0724,007,17,67,07,,,2019,10/02/2019 04:23:12 PM,,,,,,,,,,,
11841651,JC448811,09/25/2019 09:00:00 PM,065XX S FAIRFIELD AVE,0498,BATTERY,AGGRAVATED DOMESTIC BATTERY: HANDS/FIST/FEET SERIOUS INJURY,APARTMENT,false,true,0831,008,17,66,04B,1159168,1861250,2019,10/02/2019 04:23:12 PM,41.774992127,-87.692065102,"(41.774992127, -87.692065102)",44,21867,64,382,31,58,13,208
11841535,JC449131,09/25/2019 09:00:00 PM,036XX W FRANKLIN BLVD,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,false,false,1122,011,27,23,08A,1152194,1903092,2019,10/02/2019 04:23:12 PM,41.889951856,-87.716529717,"(41.889951856, -87.716529717)",41,21572,24,584,46,30,16,82
11841377,JC449033,09/25/2019 09:00:00 PM,013XX W HURON ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1215,012,1,24,14,1167120,1904803,2019,10/02/2019 04:23:12 PM,41.89433946,-87.66166568,"(41.89433946, -87.66166568)",41,22620,25,521,41,49,15,78
11841697,JC448506,09/25/2019 08:56:00 PM,066XX S STONY ISLAND AVE,0520,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,GAS STATION,false,false,0321,003,5,42,04A,1188012,1861466,2019,10/02/2019 04:23:12 PM,41.774945985,-87.586321063,"(41.774945985, -87.586321063)",32,22260,9,134,33,24,18,262
11840972,JC448561,09/25/2019 08:55:00 PM,027XX N SPAULDING AVE,031A,ROBBERY,ARMED: HANDGUN,SIDEWALK,false,false,1412,014,35,22,03,1153799,1918161,2019,10/02/2019 04:23:12 PM,41.931270718,-87.710233386,"(41.931270718, -87.710233386)",15,22535,23,72,12,1,7,168
11840876,JC448508,09/25/2019 08:50:00 PM,004XX S KILBOURN AVE,0820,THEFT,$500 AND UNDER,RESIDENCE,false,true,1131,011,28,26,06,1146462,1897534,2019,10/02/2019 04:23:12 PM,41.874811195,-87.737722031,"(41.874811195, -87.737722031)",36,21572,27,716,23,30,16,143
11840971,JC448553,09/25/2019 08:47:00 PM,041XX W 15TH ST,2027,NARCOTICS,POSS: CRACK,STREET,true,false,1011,010,24,29,18,1149212,1892395,2019,10/02/2019 04:23:12 PM,41.860656362,-87.727758203,"(41.860656362, -87.727758203)",36,21569,30,761,14,57,21,155
11841251,JC448872,09/25/2019 08:45:00 PM,047XX N HARDING AVE,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,false,false,1723,017,35,14,05,1149202,1931270,2019,10/02/2019 04:23:12 PM,41.967333278,-87.726785715,"(41.967333278, -87.726785715)",28,21849,14,117,12,20,1,9
11840983,JC448559,09/25/2019 08:40:00 PM,043XX W MADISON ST,5007,OTHER OFFENSE,OTHER WEAPONS VIOLATION,STREET,true,false,1115,011,28,26,26,1147389,1899659,2019,10/02/2019 04:23:12 PM,41.88062474,-87.734263985,"(41.88062474, -87.734263985)",11,21572,27,619,23,30,16,100
11840941,JC448538,09/25/2019 08:37:00 PM,061XX N OAKLEY AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,true,false,2413,024,40,2,18,1159873,1940794,2019,10/02/2019 04:23:12 PM,41.993253543,-87.687285425,"(41.993253543, -87.687285425)",46,4450,20,53,24,50,11,52
11841056,JC448586,09/25/2019 08:33:00 PM,062XX S KIMBARK AVE,3731,INTERFERENCE WITH PUBLIC OFFICER,OBSTRUCTING IDENTIFICATION,STREET,false,false,0314,003,20,42,24,1185720,1863650,2019,10/02/2019 04:23:12 PM,41.780993395,-87.59465432,"(41.780993395, -87.59465432)",53,22260,9,426,4,60,18,273
11841045,JC448614,09/25/2019 08:30:00 PM,029XX W AUGUSTA BLVD,0320,ROBBERY,STRONGARM - NO WEAPON,STREET,false,false,1211,012,26,24,03,1156789,1906518,2019,10/02/2019 04:23:12 PM,41.899261233,-87.699561823,"(41.899261233, -87.699561823)",10,21560,25,301,49,4,15,64
11840978,JC448503,09/25/2019 08:30:00 PM,0000X S HALSTED ST,0860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,true,false,1232,012,27,28,06,1171058,1900047,2019,10/02/2019 04:23:12 PM,41.881203182,-87.647342333,"(41.881203182, -87.647342333)",41,4452,29,786,46,44,15,95
11841088,JC448728,09/25/2019 08:30:00 PM,028XX W HENDERSON ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,1733,017,33,21,08B,1156857,1922047,2019,10/02/2019 04:23:12 PM,41.941872641,-87.698890079,"(41.941872641, -87.698890079)",2,21538,22,425,20,39,1,23
11841123,JC448686,09/25/2019 08:30:00 PM,005XX N MICHIGAN AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESTAURANT,false,false,1834,018,42,8,11,1177347,1903741,2019,10/02/2019 04:23:12 PM,41.891199446,-87.624137626,"(41.891199446, -87.624137626)",22,21182,37,159,36,6,14,74
11840866,JC448513,09/25/2019 08:30:00 PM,028XX W AUGUSTA BLVD,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE PORCH/HALLWAY,false,true,1211,012,26,24,08B,1157362,1906529,2019,10/02/2019 04:23:12 PM,41.899279783,-87.697456901,"(41.899279783, -87.697456901)",10,21560,25,544,49,4,15,64
11841125,JC448557,09/25/2019 08:30:00 PM,005XX N MICHIGAN AVE,0890,THEFT,FROM BUILDING,RESTAURANT,false,false,1834,018,42,8,06,1177347,1903741,2019,10/02/2019 04:23:12 PM,41.891199446,-87.624137626,"(41.891199446, -87.624137626)",22,21182,37,159,36,6,14,74
11841005,JC448548,09/25/2019 08:30:00 PM,053XX S LAKE PARK AVE,1563,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,STREET,false,false,0234,002,5,41,17,1187676,1870301,2019,10/02/2019 04:23:12 PM,41.799197912,-87.587271736,"(41.799197912, -87.587271736)",1,21192,8,501,33,10,24,122
11840970,JC448501,09/25/2019 08:30:00 PM,070XX S DAMEN AVE,051A,ASSAULT,AGGRAVATED: HANDGUN,GAS STATION,false,false,0735,007,17,67,04A,1164246,1857777,2019,10/02/2019 04:23:12 PM,41.765356327,-87.673547448,"(41.765356327, -87.673547448)",17,22257,65,283,31,23,17,7
11843291,JC450005,09/25/2019 08:30:00 PM,010XX E 80TH ST,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,false,false,0624,006,8,44,05,1184506,1852169,2019,10/02/2019 04:23:12 PM,41.749516969,-87.599464151,"(41.749516969, -87.599464151)",9,21546,40,247,35,61,20,235
11840943,JC448528,09/25/2019 08:30:00 PM,009XX N HAMLIN AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,SIDEWALK,true,false,1112,011,27,23,15,1150879,1906060,2019,10/02/2019 04:23:12 PM,41.898122189,-87.721281263,"(41.898122189, -87.721281263)",41,4299,24,456,46,5,16,66
11840928,JC448514,09/25/2019 08:25:00 PM,052XX S GREENWOOD AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,0233,002,5,41,08B,1184266,1870738,2019,10/02/2019 04:23:12 PM,41.800477609,-87.599763183,"(41.800477609, -87.599763183)",1,21192,8,441,33,10,24,124
11840875,JC448511,09/25/2019 08:23:00 PM,012XX N PULASKI RD,2024,NARCOTICS,POSS: HEROIN(WHITE),ALLEY,true,false,2535,025,37,23,18,1149495,1907880,2019,10/02/2019 04:23:12 PM,41.903143435,-87.726317316,"(41.903143435, -87.726317316)",41,4299,24,286,45,5,6,194
11840827,JC448487,09/25/2019 08:22:00 PM,012XX S INDEPENDENCE BLVD,2092,NARCOTICS,SOLICIT NARCOTICS ON PUBLICWAY,SIDEWALK,true,false,1011,010,24,29,18,1151282,1894278,2019,10/02/2019 04:23:12 PM,41.865783217,-87.720110283,"(41.865783217, -87.720110283)",36,21572,30,33,14,57,21,155
11840946,JC448516,09/25/2019 08:15:00 PM,031XX W ROOSEVELT RD,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,false,true,1134,011,24,29,08B,1155297,1894536,2019,10/02/2019 04:23:12 PM,41.86641155,-87.705363966,"(41.86641155, -87.705363966)",36,21569,30,35,14,28,16,140
11841588,JC448912,09/25/2019 08:15:00 PM,0000X W HUBBARD ST,033A,ROBBERY,ATTEMPT: ARMED-HANDGUN,ALLEY,false,false,1831,018,42,8,03,1176130,1903314,2019,10/02/2019 04:23:12 PM,41.89005525,-87.628619907,"(41.89005525, -87.628619907)",22,4446,37,669,36,55,14,73
11840907,JC448521,09/25/2019 08:10:00 PM,005XX S DEARBORN ST,0320,ROBBERY,STRONGARM - NO WEAPON,STREET,false,false,0123,001,4,32,03,1176011,1897847,2019,10/02/2019 04:23:12 PM,41.875056172,-87.629221649,"(41.875056172, -87.629221649)",48,14913,38,92,10,35,22,144
11840987,JC448524,09/25/2019 08:01:00 PM,039XX W 15TH ST,0470,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,STREET,false,false,1011,010,24,29,24,1150121,1892418,2019,10/02/2019 04:23:12 PM,41.860701834,-87.724420848,"(41.860701834, -87.724420848)",36,21569,30,33,14,57,21,155
11841257,JC448832,09/25/2019 08:00:00 PM,046XX N KNOX AVE,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,false,false,1722,017,39,16,05,1144534,1930477,2019,10/02/2019 04:23:12 PM,41.965246622,-87.743969659,"(41.965246622, -87.743969659)",20,21869,16,362,38,48,1,11
11842027,JC449716,09/25/2019 08:00:00 PM,033XX W COLUMBUS AVE,1305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,RESIDENCE-GARAGE,false,false,0834,008,18,70,14,1155324,1851205,2019,10/02/2019 04:23:12 PM,41.747504851,-87.70642516,"(41.747504851, -87.70642516)",6,4300,69,199,30,8,13,232
11840961,JC448618,09/25/2019 08:00:00 PM,013XX S CHRISTIANA AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,VEHICLE NON-COMMERCIAL,false,false,1021,010,24,29,14,1154242,1893696,2019,10/02/2019 04:23:12 PM,41.86412761,-87.70925941,"(41.86412761, -87.70925941)",36,21569,30,34,14,57,21,153
11841116,JC448647,09/25/2019 08:00:00 PM,028XX W MEDILL AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1414,014,1,22,14,1156787,1915471,2019,10/02/2019 04:23:12 PM,41.923829044,-87.699326093,"(41.923829044, -87.699326093)",15,22535,23,322,41,1,7,182
11840955,JC448552,09/25/2019 08:00:00 PM,008XX W WAYMAN ST,0810,THEFT,OVER $500,STREET,false,false,1214,012,27,28,06,1170544,1902289,2019,10/02/2019 04:23:12 PM,41.88736664,-87.649164065,"(41.88736664, -87.649164065)",41,14917,29,63,46,44,15,76
11840868,JC448473,09/25/2019 08:00:00 PM,077XX S CICERO AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,HOTEL/MOTEL,true,true,0834,008,18,70,08B,1145740,1853048,2019,10/02/2019 04:23:12 PM,41.752748627,-87.741497836,"(41.752748627, -87.741497836)",23,10417,69,571,30,8,13,232
11842585,JC450482,09/25/2019 08:00:00 PM,113XX S FAIRFIELD AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,true,false,2212,022,19,75,14,1160077,1829258,2019,10/02/2019 04:23:12 PM,41.687182201,-87.689609918,"(41.687182201, -87.689609918)",33,4447,74,379,42,33,9,257
11840984,JC448632,09/25/2019 08:00:00 PM,024XX W JACKSON BLVD,0420,BATTERY,AGGRAVATED:KNIFE/CUTTING INSTR,OTHER,false,false,1125,011,27,28,04B,1160340,1898631,2019,10/02/2019 04:23:12 PM,41.877545896,-87.686737346,"(41.877545896, -87.686737346)",48,21184,29,785,46,28,16,138
11840950,JC448590,09/25/2019 08:00:00 PM,002XX S CANAL ST,1330,CRIMINAL TRESPASS,TO LAND,OTHER RAILROAD PROP / TRAIN DEPOT,false,false,0121,001,42,28,26,1173178,1899203,2019,10/02/2019 04:23:12 PM,41.878840427,-87.639582928,"(41.878840427, -87.639582928)",48,14914,29,786,36,45,22,91
11841044,JC448691,09/25/2019 08:00:00 PM,031XX E 87TH ST,031A,ROBBERY,ARMED: HANDGUN,SIDEWALK,false,false,0424,004,10,46,03,1198441,1847883,2019,10/02/2019 04:23:12 PM,41.737418374,-87.548544881,"(41.737418374, -87.548544881)",47,21202,42,506,47,25,19,239
11840964,JC448454,09/25/2019 07:58:00 PM,039XX S ARCHER AVE,031A,ROBBERY,ARMED: HANDGUN,SMALL RETAIL STORE,false,false,0921,009,12,58,03,1159395,1878514,2019,10/02/2019 04:23:12 PM,41.822362175,-87.690759851,"(41.822362175, -87.690759851)",29,22248,55,641,1,56,23,110
11840821,JC448458,09/25/2019 07:55:00 PM,036XX W GRAND AVE,1821,NARCOTICS,MANU/DEL:CANNABIS 10GM OR LESS,SIDEWALK,true,false,1112,011,27,23,18,1152073,1907615,2019,10/02/2019 04:23:12 PM,41.902365801,-87.716854733,"(41.902365801, -87.716854733)",10,4299,24,456,49,5,16,66
11840886,JC448498,09/25/2019 07:55:00 PM,031XX W PERSHING RD,0460,BATTERY,SIMPLE,RESIDENTIAL YARD (FRONT/BACK),false,false,0911,009,12,58,08B,1156062,1878582,2019,10/02/2019 04:23:12 PM,41.822616527,-87.702985439,"(41.822616527, -87.702985439)",49,22248,55,639,1,56,23,110
11840995,JC448441,09/25/2019 07:55:00 PM,009XX N MAYFIELD AVE,041A,BATTERY,AGGRAVATED: HANDGUN,SIDEWALK,false,false,1511,015,29,25,04B,1136963,1905859,2019,10/02/2019 04:23:12 PM,41.897831671,-87.772399069,"(41.897831671, -87.772399069)",52,4299,26,671,7,5,25,70
11840892,JC448466,09/25/2019 07:50:00 PM,046XX W NORTH AVE,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,false,false,2533,025,37,25,06,1145011,1910225,2019,10/02/2019 04:23:12 PM,41.909664252,-87.742728815,"(41.909664252, -87.742728815)",4,22615,26,62,45,2,6,195
11841144,JC448610,09/25/2019 07:50:00 PM,008XX N MICHIGAN AVE,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,true,false,1833,018,2,8,06,1177338,1906181,2019,10/02/2019 04:23:12 PM,41.897895128,-87.624096605,"(41.897895128, -87.624096605)",22,21182,37,104,36,6,14,71
11840758,JC448442,09/25/2019 07:49:00 PM,018XX W FULLERTON AVE,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,false,false,1931,019,32,7,06,1163715,1915978,2019,10/02/2019 04:23:12 PM,41.925076902,-87.673855622,"(41.925076902, -87.673855622)",16,21190,68,743,40,16,5,172
11840912,JC448509,09/25/2019 07:44:00 PM,054XX S NORMANDY AVE,502T,OTHER OFFENSE,TAMPER WITH MOTOR VEHICLE,ALLEY,true,false,0811,008,23,56,26,1132639,1867793,2019,10/02/2019 04:23:12 PM,41.793449029,-87.789166868,"(41.793449029, -87.789166868)",35,22268,53,588,6,7,13,131
11840867,JC448469,09/25/2019 07:43:00 PM,031XX W MADISON ST,2024,NARCOTICS,POSS: HEROIN(WHITE),SIDEWALK,true,false,1222,012,28,27,18,1155397,1899849,2019,10/02/2019 04:23:12 PM,41.880988964,-87.704854042,"(41.880988964, -87.704854042)",11,21184,28,39,23,28,15,77
11840934,JC448564,09/25/2019 07:40:00 PM,106XX S EWING AVE,3970,INTIMIDATION,EXTORTION,RESIDENCE,false,false,0432,004,10,52,26,1202180,1835025,2019,10/02/2019 04:23:12 PM,41.702040668,-87.53528326,"(41.702040668, -87.53528326)",47,21202,49,602,47,25,19,247
11841004,JC448475,09/25/2019 07:36:00 PM,080XX S ASHLAND AVE,031A,ROBBERY,ARMED: HANDGUN,STREET,false,false,0611,006,21,71,03,1167071,1851447,2019,10/02/2019 04:23:12 PM,41.74792601,-87.663373604,"(41.74792601, -87.663373604)",18,21554,70,558,13,59,20,230
11840906,JC448455,09/25/2019 07:35:00 PM,001XX E 114TH PL,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,true,false,0531,005,9,49,18,1178957,1829070,2019,10/02/2019 04:23:12 PM,41.686258375,-87.620498604,"(41.686258375, -87.620498604)",30,21861,45,253,43,19,10,265
11840871,JC448488,09/25/2019 07:34:00 PM,051XX W SCHUBERT AVE,1365,CRIMINAL TRESPASS,TO RESIDENCE,RESIDENCE,false,false,2521,025,31,19,26,1141585,1917469,2019,10/02/2019 04:23:12 PM,41.929606606,-87.755135223,"(41.929606606, -87.755135223)",7,22615,19,304,17,2,6,176
11841465,JC449139,09/25/2019 07:30:00 PM,041XX W ADDISON ST,0820,THEFT,$500 AND UNDER,STREET,false,false,1732,017,45,16,06,1148486,1923617,2019,10/02/2019 04:23:12 PM,41.946346741,-87.729616628,"(41.946346741, -87.729616628)",27,22618,16,295,50,21,1,20
11841496,JC449100,09/25/2019 07:30:00 PM,016XX W IRVING PARK RD,0460,BATTERY,SIMPLE,SIDEWALK,false,false,1922,019,47,6,08B,1164559,1926623,2019,10/02/2019 04:23:12 PM,41.954269495,-87.670451923,"(41.954269495, -87.670451923)",13,21186,57,651,18,53,5,19
11841448,JC449021,09/25/2019 07:30:00 PM,004XX N MC CLURG CT,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,APARTMENT,false,true,1834,018,42,8,26,1179130,1903028,2019,10/02/2019 04:23:12 PM,41.889202315,-87.617611457,"(41.889202315, -87.617611457)",22,21182,37,159,36,6,14,74
11842074,JC449819,09/25/2019 07:30:00 PM,013XX W 15TH ST,0460,BATTERY,SIMPLE,STREET,false,false,1233,012,25,28,08B,1167732,1892862,2019,10/02/2019 04:23:12 PM,41.861559271,-87.65976218,"(41.861559271, -87.65976218)",48,14920,29,96,26,43,15,150
11840878,JC448460,09/25/2019 07:30:00 PM,053XX W CONGRESS PKWY,1661,GAMBLING,GAME/DICE,SIDEWALK,true,false,1522,015,29,25,19,1140816,1897164,2019,10/02/2019 04:23:12 PM,41.873901507,-87.758461131,"(41.873901507, -87.758461131)",52,22216,26,68,7,32,25,97
11841007,JC448449,09/25/2019 07:27:00 PM,013XX N WOLCOTT AVE,0430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,RESIDENCE,false,false,1424,014,1,24,04B,1163654,1908992,2019,10/02/2019 04:23:12 PM,41.905908138,-87.674277024,"(41.905908138, -87.674277024)",24,21560,25,481,41,4,7,200
11840860,JC448500,09/25/2019 07:20:00 PM,032XX N NARRAGANSETT AVE,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,STREET,false,false,1632,016,36,17,26,1133147,1920683,2019,10/02/2019 04:23:12 PM,41.938578147,-87.786067647,"(41.938578147, -87.786067647)",39,22254,17,459,44,52,12,27
11840877,JC448459,09/25/2019 07:20:00 PM,025XX N KEDZIE BLVD,0810,THEFT,OVER $500,STREET,false,false,1414,014,32,22,06,1154610,1916705,2019,10/02/2019 04:23:12 PM,41.927259128,-87.707292164,"(41.927259128, -87.707292164)",15,22535,23,72,40,1,7,185
11840857,JC448424,09/25/2019 07:15:00 PM,022XX W DIVISION ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,AUTO / BOAT / RV DEALERSHIP,false,true,1212,012,2,24,08B,1161104,1907941,2019,10/02/2019 04:23:12 PM,41.903077492,-87.683673325,"(41.903077492, -87.683673325)",16,21560,25,541,11,4,15,63
11841127,JC448545,09/25/2019 07:12:00 PM,073XX S TROY ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,false,true,0835,008,18,66,08B,1156646,1855714,2019,10/02/2019 04:23:12 PM,41.759851732,-87.701459569,"(41.759851732, -87.701459569)",6,21867,64,349,30,58,13,226
11840753,JC448419,09/25/2019 07:10:00 PM,064XX S MOZART ST,0560,ASSAULT,SIMPLE,SIDEWALK,false,false,0823,008,17,66,08A,1158484,1861911,2019,10/02/2019 04:23:12 PM,41.776819976,-87.694554571,"(41.776819976, -87.694554571)",44,21867,64,319,31,58,13,276
11841551,JC448486,09/25/2019 07:10:00 PM,085XX S MORGAN ST,051A,ASSAULT,AGGRAVATED: HANDGUN,RESIDENCE,false,true,0613,006,21,71,04A,1171136,1848280,2019,10/02/2019 04:23:12 PM,41.739147515,-87.648570502,"(41.739147515, -87.648570502)",18,21554,70,530,13,59,20,233
11840944,JC448461,09/25/2019 07:06:00 PM,045XX S WESTERN AVE,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,false,false,0922,009,15,61,06,1161131,1874302,2019,10/02/2019 04:23:12 PM,41.810768138,-87.684507864,"(41.810768138, -87.684507864)",29,14924,55,687,3,56,23,115
11840853,JC448470,09/25/2019 07:05:00 PM,011XX W WASHBURNE AVE,0820,THEFT,$500 AND UNDER,STREET,false,true,1232,012,25,28,06,1168933,1894549,2019,10/02/2019 04:23:12 PM,41.866162595,-87.65530464,"(41.866162595, -87.65530464)",48,14920,29,760,26,43,15,95
11841119,JC448651,09/25/2019 07:00:00 PM,002XX N ASHLAND AVE,0810,THEFT,OVER $500,STREET,false,false,1215,012,27,28,06,1165689,1901848,2019,10/02/2019 04:23:12 PM,41.886261339,-87.667005567,"(41.886261339, -87.667005567)",41,14917,29,579,46,28,15,78
11841307,JC448889,09/25/2019 07:00:00 PM,065XX N SEELEY AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,2412,024,50,2,06,1161445,1943322,2019,10/02/2019 04:23:12 PM,42.000157767,-87.681432222,"(42.000157767, -87.681432222)",42,22528,20,320,27,12,11,46
11840865,JC448430,09/25/2019 07:00:00 PM,024XX W OGDEN AVE,143B,WEAPONS VIOLATION,UNLAWFUL POSS OTHER FIREARM,VEHICLE NON-COMMERCIAL,false,false,1023,010,28,28,15,1160155,1893770,2019,10/02/2019 04:23:12 PM,41.86421067,-87.687550894,"(41.86421067, -87.687550894)",11,14920,29,96,23,43,21,151
11840831,JC448436,09/25/2019 07:00:00 PM,0000X W 111TH ST,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,HOSPITAL BUILDING/GROUNDS,false,false,0522,005,34,49,26,1177873,1831361,2019,10/02/2019 04:23:12 PM,41.692569761,-87.624397882,"(41.692569761, -87.624397882)",45,21861,45,524,22,19,10,260
11840745,JC448395,09/25/2019 06:56:00 PM,009XX N ST LOUIS AVE,0460,BATTERY,SIMPLE,ALLEY,false,false,1121,011,27,23,08B,1152874,1906011,2019,10/02/2019 04:23:12 PM,41.897948439,-87.713955054,"(41.897948439, -87.713955054)",41,4299,24,150,46,5,16,65
11840750,JC448415,09/25/2019 06:52:00 PM,062XX S UNION AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,SIDEWALK,true,false,0711,007,16,68,15,1172634,1863515,2019,10/02/2019 04:23:12 PM,41.7809214,-87.642633939,"(41.7809214, -87.642633939)",19,21559,66,22,2,11,17,135
11840864,JC448444,09/25/2019 06:52:00 PM,054XX S NORMANDY AVE,0820,THEFT,$500 AND UNDER,STREET,true,false,0811,008,23,56,06,1132640,1867757,2019,10/02/2019 04:23:12 PM,41.793350221,-87.789164037,"(41.793350221, -87.789164037)",35,22268,53,588,6,7,13,131
11840991,JC448485,09/25/2019 06:51:00 PM,0000X E 118TH ST,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,RESIDENCE,true,false,0532,005,9,53,15,1178560,1826735,2019,10/02/2019 04:23:12 PM,41.679859794,-87.622022513,"(41.679859794, -87.622022513)",30,21861,50,229,43,19,10,219
11840858,JC448370,09/25/2019 06:48:00 PM,077XX S OGLESBY AVE,041A,BATTERY,AGGRAVATED: HANDGUN,RESIDENCE PORCH/HALLWAY,false,false,0414,004,7,43,04B,1193209,1854177,2019,10/02/2019 04:23:12 PM,41.754818964,-87.56750785,"(41.754818964, -87.56750785)",43,22538,39,420,37,24,19,222
11840718,JC448385,09/25/2019 06:45:00 PM,081XX S CICERO AVE,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,false,false,0834,008,18,70,06,1145837,1850210,2019,10/02/2019 04:23:12 PM,41.744958807,-87.741213935,"(41.744958807, -87.741213935)",,4300,,,,,,
11840770,JC448433,09/25/2019 06:45:00 PM,010XX W AINSLIE ST,0460,BATTERY,SIMPLE,SIDEWALK,false,false,2024,020,46,3,08B,1168178,1932948,2019,10/02/2019 04:23:12 PM,41.97154793,-87.656964511,"(41.97154793, -87.656964511)",37,22616,31,634,39,15,2,14
11840896,JC448456,09/25/2019 06:41:00 PM,074XX S PHILLIPS AVE,141C,WEAPONS VIOLATION,UNLAWFUL USE OTHER DANG WEAPON,RESIDENCE,false,false,0334,003,7,43,15,1193931,1856284,2019,10/02/2019 04:23:12 PM,41.760583068,-87.564793,"(41.760583068, -87.564793)",43,22538,39,245,37,24,18,213
11840757,JC448431,09/25/2019 06:30:00 PM,015XX W 77TH ST,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,false,false,0612,006,17,71,05,1167270,1853664,2019,10/02/2019 04:23:12 PM,41.754005513,-87.662581071,"(41.754005513, -87.662581071)",17,21554,70,557,31,59,20,230
11841324,JC448897,09/25/2019 06:30:00 PM,015XX N LEAMINGTON AVE,0460,BATTERY,SIMPLE,SIDEWALK,false,false,2533,025,37,25,08B,1141759,1909680,2019,10/02/2019 04:23:12 PM,41.908229535,-87.75468894,"(41.908229535, -87.75468894)",4,4299,26,600,45,5,6,195
